5e-05	1.6479e-11
0.0001	2.1362e-11
0.00015	2.3193e-11
0.0002	2.6245e-11
0.00025	2.0752e-11
0.0003	1.6479e-11
0.00035	1.8921e-11
0.0004	1.8311e-11
0.00045	1.8921e-11
0.0005	1.9531e-11
0.00055	1.5869e-11
0.0006	9.1553e-12
0.00065	1.4648e-11
0.0007	1.4648e-11
0.00075	2.1362e-11
0.0008	1.77e-11
0.00085	2.0752e-11
0.0009	2.1362e-11
0.00095	2.4414e-11
0.001	1.709e-11
0.00105	1.6479e-11
0.0011	1.8311e-11
0.00115	1.5869e-11
0.0012	1.709e-11
0.00125	1.709e-11
0.0013	1.6479e-11
0.00135	1.9531e-11
0.0014	9.7656e-12
0.00145	1.6479e-11
0.0015	1.8311e-11
0.00155	1.6479e-11
0.0016	2.0142e-11
0.00165	1.3428e-11
0.0017	1.8311e-11
0.00175	2.1362e-11
0.0018	2.1362e-11
0.00185	2.3193e-11
0.0019	1.5869e-11
0.00195	1.8311e-11
0.002	1.8311e-11
0.00205	1.8311e-11
0.0021	1.709e-11
0.00215	1.2207e-11
0.0022	1.709e-11
0.00225	2.0142e-11
0.0023	1.5869e-11
0.00235	1.709e-11
0.0024	1.77e-11
0.00245	1.9531e-11
0.0025	2.4414e-11
0.00255	1.709e-11
0.0026	2.2583e-11
0.00265	2.7466e-11
0.0027	1.8921e-11
0.00275	2.1362e-11
0.0028	2.1362e-11
0.00285	1.4648e-11
0.0029	1.5869e-11
0.00295	2.0752e-11
0.003	1.4648e-11
0.00305	1.6479e-11
0.0031	2.1362e-11
0.00315	1.4038e-11
0.0032	1.6479e-11
0.00325	2.2583e-11
0.0033	1.4038e-11
0.00335	1.8311e-11
0.0034	2.0752e-11
0.00345	1.5259e-11
0.0035	1.8311e-11
0.00355	1.9531e-11
0.0036	2.1362e-11
0.00365	2.0752e-11
0.0037	2.2583e-11
0.00375	2.5024e-11
0.0038	1.709e-11
0.00385	1.8311e-11
0.0039	1.9531e-11
0.00395	1.3428e-11
0.004	1.8921e-11
0.00405	1.4648e-11
0.0041	1.9531e-11
0.00415	1.2817e-11
0.0042	2.0752e-11
0.00425	2.6245e-11
0.0043	2.3804e-11
0.00435	2.8687e-11
0.0044	2.5024e-11
0.00445	2.1362e-11
0.0045	1.1597e-11
0.00455	1.3428e-11
0.0046	1.5869e-11
0.00465	1.3428e-11
0.0047	1.77e-11
0.00475	1.8311e-11
0.0048	2.1362e-11
0.00485	1.6479e-11
0.0049	2.0752e-11
0.00495	2.1362e-11
0.005	2.8076e-11
0.00505	2.3804e-11
0.0051	2.7466e-11
0.00515	2.5024e-11
0.0052	2.5635e-11
0.00525	1.77e-11
0.0053	1.8311e-11
0.00535	1.8311e-11
0.0054	1.709e-11
0.00545	1.3428e-11
0.0055	1.4648e-11
0.00555	1.5259e-11
0.0056	2.0752e-11
0.00565	1.4648e-11
0.0057	2.1973e-11
0.00575	2.3193e-11
0.0058	2.5635e-11
0.00585	1.8311e-11
0.0059	2.0752e-11
